rank,bgg_url,game_id,name,min_players,max_players,gameplay_time,min_time,max_time,release_year,num_votes,image_url,age,mechanic,sales_last_month_thousands,category,designer,weight
1049,https://boardgamegeek.com/boardgame/145189/timeline-music-cinema,145189,Timeline: Music & Cinema,2,8,15,15,15,2013,1918,https://cf.geekdo-images.com/images/pic1875068.jpg,8,none,8.188776,"Card Game, Educational, Trivia",Fr_d_ric Henry,1.1212
1073,https://boardgamegeek.com/boardgame/144826/zombie-15,144826,Zombie 15',2,4,15,15,15,2014,1373,https://cf.geekdo-images.com/images/pic2138386.jpg,14,"Action Point Allowance System, Co-operative Play, Grid Movement, Modular Board, Variable Player Powers",6.99129,"Fighting, Real-time, Zombies","Guillaume L_mery, Nicolas Schlewitz",2.25
1157,https://boardgamegeek.com/boardgame/54137/battle-sheep,54137,Battle Sheep,2,4,15,15,15,2010,1892,https://cf.geekdo-images.com/images/pic1887253.jpg,7,"Area Enclosure, Grid Movement, Modular Board",6.74742,"Abstract Strategy, Animals",Francesco Rotta,1.5357
1180,https://boardgamegeek.com/boardgame/137330/cube-quest,137330,Cube Quest,2,2,15,15,15,2013,1322,https://cf.geekdo-images.com/images/pic1548855.jpg,8,"Dice Rolling, Pattern Building",7.572356,"Action / Dexterity, Dice, Fighting","Oliver Sibthorpe, Gary Sibthorpe",1.1132
1221,https://boardgamegeek.com/boardgame/162388/battlecon-fate-indines,162388,BattleCON: Fate of Indines,2,2,15,15,15,2015,385,https://cf.geekdo-images.com/images/pic2555219.jpg,10,"Hand Management, Point to Point Movement, Simultaneous Action Selection, Variable Player Powers",9.090862,"Card Game, Fighting, Print & Play","D. Brad Talton, Jr.",3.0909
1245,https://boardgamegeek.com/boardgame/143404/castellion,143404,Castellion,1,2,15,15,15,2015,895,https://cf.geekdo-images.com/images/pic2682875.png,10,"Co-operative Play, Tile Placement",7.818404,none,Shadi Torbey,2
1260,https://boardgamegeek.com/boardgame/337/circus-flohcati,337,Circus Flohcati,2,5,15,15,15,1998,1969,https://cf.geekdo-images.com/images/pic3521285.jpg,6,"Card Drafting, Press Your Luck, Set Collection",6.6394,Card Game,Reiner Knizia,1.2338
1332,https://boardgamegeek.com/boardgame/183006/qwinto,183006,Qwinto,2,6,15,15,15,2015,744,https://cf.geekdo-images.com/images/pic2668704.jpg,8,"Dice Rolling, Paper-and-Pencil, Pattern Building",7.875296,"Dice, Number","Bernhard Lach, Uwe Rapp",1.4412
1348,https://boardgamegeek.com/boardgame/32484/battle-hill-218,32484,The Battle for Hill 218,2,2,15,15,15,2007,1586,https://cf.geekdo-images.com/images/pic2532938.jpg,0,"Hand Management, Take That",8.000412,"Card Game, Wargame, World War II",Darwin Kastle,1.7066
1360,https://boardgamegeek.com/boardgame/181345/dr-eureka,181345,Dr. Eureka,1,4,15,15,15,2015,1123,https://cf.geekdo-images.com/images/pic2881000.jpg,8,Pattern Building,8.18904,"Action / Dexterity, Children's Game, Puzzle, Real-time",Roberto Fraga,1.15
1381,https://boardgamegeek.com/boardgame/209778/magic-maze,209778,Magic Maze,1,8,15,3,15,2017,609,https://cf.geekdo-images.com/images/pic3268473.jpg,8,"Co-operative Play, Grid Movement, Variable Player Powers",8.124028,"Exploration, Fantasy, Humor, Maze, Real-time",Kasper Lapp,1.7778
1447,https://boardgamegeek.com/boardgame/27225/bananagrams,27225,Bananagrams,1,8,15,15,15,2006,5331,https://cf.geekdo-images.com/images/pic2463443.jpg,7,Tile Placement,6.35064,"Real-time, Word Game","Rena Nathanson, Abe Nathanson",1.3726
1552,https://boardgamegeek.com/boardgame/206051/insider,206051,Insider,4,8,15,15,15,2016,574,https://cf.geekdo-images.com/images/pic3325362.jpg,9,"Co-operative Play, Partnerships, Voting",7.23054,"Bluffing, Deduction, Party Game","Akihiro Itoh, Kwaji, Daichi Okano, Kito Shinma",1.1667
1634,https://boardgamegeek.com/boardgame/112373/braverats,112373,BraveRats,2,2,15,15,15,2011,1466,https://cf.geekdo-images.com/images/pic2294231.jpg,8,Simultaneous Action Selection,7.822776,"Card Game, Fantasy",Seiji Kanai,1.1481
1636,https://boardgamegeek.com/boardgame/130882/cardline-animals,130882,Cardline: Animals,2,8,15,15,15,2012,1125,https://cf.geekdo-images.com/images/pic1714093.png,7,none,6.63955,"Animals, Card Game, Educational",Fr_d_ric Henry,1.1765
1643,https://boardgamegeek.com/boardgame/149809/escape-zombie-city,149809,Escape: Zombie City,2,4,15,15,15,2014,701,https://cf.geekdo-images.com/images/pic2335551.jpg,10,"Co-operative Play, Dice Rolling, Pick-up and Deliver",7.72002,"Real-time, Zombies",Kristian Amundsen ¿stby,1.7241
1652,https://boardgamegeek.com/boardgame/163640/eminent-domain-microcosm,163640,Eminent Domain: Microcosm,2,2,15,15,15,2014,1104,https://cf.geekdo-images.com/images/pic2521236.jpg,13,"Card Drafting, Deck / Pool Building, Hand Management",7.943616,"Card Game, Civilization, Print & Play, Science Fiction, Space Exploration",Seth Jaffee,1.9016
1689,https://boardgamegeek.com/boardgame/117942/zooloretto-dice-game,117942,Zooloretto: The Dice Game,2,4,15,15,15,2012,1403,https://cf.geekdo-images.com/images/pic1652300.png,7,"Dice Rolling, Set Collection",6.48636,"Animals, Dice",Michael Schacht,1.2544
1703,https://boardgamegeek.com/boardgame/40398/monopoly-deal-card-game,40398,Monopoly Deal Card Game,2,5,15,15,15,2008,5576,https://cf.geekdo-images.com/images/pic716758.jpg,8,"Hand Management, Set Collection",6.25684,"Card Game, Economic",(Uncredited),1.3326
1712,https://boardgamegeek.com/boardgame/94389/urbion,94389,Urbion,1,2,15,15,15,2012,726,https://cf.geekdo-images.com/images/pic1599589.jpg,13,Co-operative Play,6.88087,"Card Game, Fantasy",Shadi Torbey,1.875
1735,https://boardgamegeek.com/boardgame/148290/longhorn,148290,Longhorn,2,2,15,15,15,2013,989,https://cf.geekdo-images.com/images/pic1783744.jpg,8,"Area Control / Area Influence, Grid Movement, Set Collection",6.6262,"Abstract Strategy, American West, Animals",Bruno Cathala,1.7727
1798,https://boardgamegeek.com/boardgame/172931/outfoxed,172931,Outfoxed,2,4,15,15,15,2014,447,https://cf.geekdo-images.com/images/pic2401324.jpg,5,"Co-operative Play, Dice Rolling, Memory",8.715444,"Children's Game, Deduction, Dice",none,1.1765
1809,https://boardgamegeek.com/boardgame/138788/dungeon-roll,138788,Dungeon Roll,1,4,15,15,15,2013,5770,https://cf.geekdo-images.com/images/pic1585905.png,8,"Dice Rolling, Hand Management, Press Your Luck, Variable Player Powers",6.798913,"Dice, Fantasy, Fighting",Chris Darden,1.3388
1810,https://boardgamegeek.com/boardgame/148203/dutch-blitz,148203,Dutch Blitz,2,4,15,1,15,1960,1224,https://cf.geekdo-images.com/images/pic336418.jpg,8,Pattern Building,6.55291,"Card Game, Real-time",Werner Ernst George Muller,1.3103
